Category ID,Quantity,Region,Supplier ID,Buyer ID,Transport Type,Dispatch Mode,Days
184,2000,North,16429,8474,Bizongo Transport,Seller to Warehouse,d
145,280,West,2894,17288,Bizongo Transport,Seller to Buyer,d
145,1120,West,2894,17288,Bizongo Transport,Seller to Buyer,d
47,75000,South,16940,2519,Seller Transport,Seller to Buyer,d
52,4146,North,11701,6723,Seller Transport,Seller to Buyer,d
52,17367,North,11701,6723,Seller Transport,Seller to Buyer,d
52,1125,North,11701,6723,Seller Transport,Seller to Buyer,d
52,9100,North,11701,6723,Seller Transport,Seller to Buyer,d
52,2125,North,11701,6723,Seller Transport,Seller to Buyer,d
52,2175,North,11701,6723,Seller Transport,Seller to Buyer,d
52,230,West,15500,11462,Seller Transport,Seller to Buyer,d
52,1110,North,16564,6723,Seller Transport,Seller to Buyer,d
52,8000,North,16564,5843,Seller Transport,Seller to Warehouse,d
52,10000,North,16564,5843,Seller Transport,Seller to Warehouse,d
52,16000,North,16564,5843,Seller Transport,Seller to Warehouse,d
52,200,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,500,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,1300,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,1400,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,2352,North,16564,6723,Seller Transport,Seller to Buyer,d
52,2500,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,9900,South,13226,6723,Seller Transport,Seller to Warehouse,d
52,7700,North,12797,4304,Seller Transport,Seller to Warehouse,d
95,500,West,1479,9527,Bizongo Transport,Seller to Buyer,d
52,4400,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,13000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,13000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,8500,North,11701,6723,Seller Transport,Seller to Warehouse,d
95,1200,West,1479,6424,Bizongo Transport,Seller to Buyer,d
52,11300,North,16564,6723,Seller Transport,Seller to Buyer,d
52,250,South,14591,6723,Bizongo Transport,Seller to Buyer,d
10,30000,South,3903,16857,Seller Transport,Seller to Warehouse,d
52,5000,South,14591,6723,Seller Transport,Seller to Warehouse,d
52,30000,South,14591,6723,Seller Transport,Seller to Warehouse,d
52,5000,South,14591,6723,Seller Transport,Seller to Buyer,d
87,50000,North,10231,15835,Seller Transport,Seller to Warehouse,d
52,8360,South,14534,6723,Seller Transport,Seller to Warehouse,d
95,175,West,1479,9527,Bizongo Transport,Seller to Buyer,d
52,400,South,13226,6723,Seller Transport,Seller to Buyer,d
118,358,West,1479,9527,Bizongo Transport,Seller to Buyer,d
118,984,West,1479,9527,Bizongo Transport,Seller to Buyer,d
184,400,North,1007,12692,Bizongo Transport,Seller to Buyer,d
52,750,West,880,6723,Seller Transport,Seller to Warehouse,d
52,900,West,818,10494,Seller Transport,Seller to Buyer,d
52,2200,West,880,6723,Seller Transport,Seller to Warehouse,d
52,6500,West,880,6723,Seller Transport,Seller to Warehouse,d
95,1500,North,12762,6424,Bizongo Transport,Seller to Buyer,d
52,100,North,16564,6723,Seller Transport,Seller to Warehouse,d
145,2000,West,16533,16477,Bizongo Transport,Seller to Buyer,d
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,9200,North,11701,6723,Seller Transport,Seller to Warehouse,d
27,100,West,17867,5811,Bizongo Transport,Seller to Buyer,d
87,8000,North,15358,15835,Seller Transport,Seller to Warehouse,d
52,10900,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,5000,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,3000,North,7522,17863,Seller Transport,Seller to Buyer,d
52,5000,North,7522,17863,Seller Transport,Seller to Buyer,d
52,4450,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,15000,South,11744,6723,Seller Transport,Seller to Warehouse,d
52,21000,South,11744,6723,Seller Transport,Seller to Warehouse,d
87,5000,North,15358,12892,Seller Transport,Seller to Warehouse,d
52,25000,West,15048,9696,Seller Transport,Seller to Warehouse,d
52,25000,West,15048,9696,Seller Transport,Seller to Warehouse,d
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,1450,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,20000,South,17998,6723,Seller Transport,Seller to Buyer,d
52,12500,North,7522,17149,Seller Transport,Seller to Warehouse,d
10,50000,North,10412,11801,Seller Transport,Seller to Warehouse,d
145,2500,South,3903,16223,Bizongo Transport,Seller to Buyer,d
10,784000,North,10412,13689,Seller Transport,Seller to Warehouse,d
95,172,West,1479,6424,Bizongo Transport,Seller to Buyer,d
145,5000,South,3903,15574,Bizongo Transport,Seller to Warehouse,d
87,40000,North,15358,15835,Seller Transport,Seller to Warehouse,d
52,140,North,11701,6723,Seller Transport,Seller to Buyer,d
52,5000,North,16564,16058,Seller Transport,Seller to Buyer,d
52,200,South,14591,6723,Seller Transport,Seller to Buyer,d
52,700,South,14591,6723,Seller Transport,Seller to Buyer,d
52,236,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,1662,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,124,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,618,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,194,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,87,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,18,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,183,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,3650,South,11744,6723,Seller Transport,Seller to Warehouse,d
52,5100,West,15048,9696,Seller Transport,Seller to Warehouse,d
52,2200,South,17998,6723,Seller Transport,Seller to Buyer,d
52,5000,South,14534,6723,Seller Transport,Seller to Warehouse,d
10,25000,South,3903,4304,Seller Transport,Seller to Buyer,d
52,25,North,7522,17659,Seller Transport,Seller to Buyer,d
52,23,North,7522,17659,Seller Transport,Seller to Buyer,d
52,2000,North,14977,11462,Seller Transport,Seller to Buyer,d
52,20000,South,17284,6723,Seller Transport,Seller to Buyer,d
52,900,North,16564,6723,Seller Transport,Seller to Buyer,d
52,57000,North,12797,4304,Seller Transport,Seller to Warehouse,d
52,720,North,7522,17659,Seller Transport,Seller to Buyer,d
52,500,South,14663,11462,Seller Transport,Seller to Buyer,d
52,1000,South,14663,11462,Seller Transport,Seller to Buyer,d
10,14500,North,10412,11801,Seller Transport,Seller to Warehouse,d
10,15000,North,10412,11801,Seller Transport,Seller to Warehouse,d
52,1000,North,16564,17438,Seller Transport,Seller to Buyer,d
52,8000,North,16564,17438,Seller Transport,Seller to Buyer,d
10,25000,North,10412,6723,Seller Transport,Seller to Warehouse,d
10,50000,North,10412,6723,Seller Transport,Seller to Warehouse,d
52,618,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,236,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,183,West,15048,18071,Bizongo Transport,Seller to Buyer,d
52,2500,South,14661,11462,Seller Transport,Seller to Buyer,d
52,5750,North,12797,4304,Seller Transport,Seller to Warehouse,d
101,1000,West,7928,6424,Bizongo Transport,Seller to Buyer,d
101,1000,West,7928,6424,Bizongo Transport,Seller to Buyer,d
10,53700,North,1385,17149,Seller Transport,Seller to Buyer,d
52,35000,West,15048,4304,Seller Transport,Seller to Warehouse,d
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,d
165,800,West,12762,10081,Seller Transport,Seller to Warehouse,d
165,2315,West,12762,10081,Seller Transport,Seller to Warehouse,d
145,5150,North,15360,17494,Seller Transport,Seller to Warehouse,d
238,50,West,1479,17857,Bizongo Transport,Seller to Buyer,d
95,223,West,1479,6424,Bizongo Transport,Seller to Buyer,d
95,3264,North,12762,6424,Bizongo Transport,Seller to Buyer,d
52,900,West,818,10494,Seller Transport,Seller to Buyer,d
52,1500,West,818,10494,Seller Transport,Seller to Buyer,d
52,500,West,16617,14946,Seller Transport,Seller to Buyer,d
52,500,West,16617,14946,Seller Transport,Seller to Buyer,d
52,2000,West,16617,14946,Seller Transport,Seller to Buyer,d
52,2500,West,16617,14946,Seller Transport,Seller to Buyer,d
52,1000,West,16617,14946,Seller Transport,Seller to Buyer,d
52,200,North,16564,6723,Seller Transport,Seller to Buyer,d
52,300,North,16564,6723,Seller Transport,Seller to Buyer,d
52,500,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,1000,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,2500,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,3200,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,8000,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,16000,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,17000,North,15495,16712,Seller Transport,Seller to Warehouse,d
52,1720,North,16564,17438,Bizongo Transport,Seller to Buyer,d
95,1136,West,1479,6424,Bizongo Transport,Seller to Buyer,d
95,44,West,1479,6424,Bizongo Transport,Seller to Buyer,d
87,15000,North,10231,12892,Seller Transport,Seller to Warehouse,d
87,5500,West,17827,17562,Bizongo Transport,Seller to Buyer,d
87,7500,North,16950,15835,Seller Transport,Seller to Warehouse,d
52,1000,West,15500,11462,Seller Transport,Seller to Buyer,d
52,1320,North,18031,17352,Seller Transport,Seller to Buyer,d
52,11300,North,18031,17352,Seller Transport,Seller to Buyer,d
52,0,South,14661,11462,Seller Transport,Seller to Buyer,d
52,600,South,14661,11462,Seller Transport,Seller to Buyer,d
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,d
90,2000,North,10412,12892,Seller Transport,Seller to Warehouse,d
90,62000,North,10412,12892,Seller Transport,Seller to Warehouse,d
90,70000,North,10412,12892,Seller Transport,Seller to Warehouse,d
87,15000,North,10231,12892,Seller Transport,Seller to Warehouse,d
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,d
52,800,South,14661,11462,Seller Transport,Seller to Buyer,d
52,1500,South,14661,11462,Seller Transport,Seller to Buyer,d
87,10000,North,11401,13963,Seller Transport,Seller to Warehouse,d
87,10000,North,11401,13963,Seller Transport,Seller to Warehouse,d
87,15000,North,10231,13963,Seller Transport,Seller to Warehouse,d
52,9875,West,5238,3446,Seller Transport,Seller to Warehouse,d
52,15000,West,5238,3446,Seller Transport,Seller to Warehouse,d
52,1000,West,5238,13875,Seller Transport,Seller to Warehouse,d
52,7775,West,5238,13875,Seller Transport,Seller to Warehouse,d
52,10300,West,5238,3446,Seller Transport,Seller to Warehouse,d
52,18000,West,818,4304,Seller Transport,Seller to Warehouse,d
52,30,South,10514,6723,Seller Transport,Seller to Buyer,d
52,1995,West,818,10494,Seller Transport,Seller to Buyer,d
95,2027,South,10681,10081,Seller Transport,Seller to Buyer,d
118,2027,South,10681,10081,Seller Transport,Seller to Buyer,d
52,1232,South,10554,6723,Bizongo Transport,Seller to Buyer,d
52,2293,South,10554,6723,Bizongo Transport,Seller to Buyer,d
52,1500,South,10514,6723,Seller Transport,Seller to Buyer,d
52,4960,South,14661,11462,Seller Transport,Seller to Buyer,d
52,88,West,8534,6723,Seller Transport,Seller to Warehouse,d
10,15000,West,15484,15407,Bizongo Transport,Seller to Buyer,d
95,1733,South,10681,10081,Bizongo Transport,Seller to Buyer,d
10,20000,North,10412,6723,Bizongo Transport,Seller to Warehouse,d
10,22000,North,10412,6723,Bizongo Transport,Seller to Warehouse,d
95,1023,West,1479,6424,Bizongo Transport,Seller to Buyer,d
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,7550,West,5238,6723,Seller Transport,Seller to Warehouse,d
52,20000,South,11744,4304,Seller Transport,Seller to Buyer,d
52,19000,South,11744,4304,Seller Transport,Seller to Warehouse,d
87,5000,North,15358,13963,Seller Transport,Seller to Warehouse,d
52,7500,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,10000,South,14534,6723,Seller Transport,Seller to Warehouse,d
90,30000,North,10412,13164,Seller Transport,Seller to Buyer,d
48,1040,South,13732,13250,Seller Transport,Seller to Buyer,d
48,1000,South,13732,13250,Seller Transport,Seller to Buyer,d
52,2900,West,15048,3446,Bizongo Transport,Seller to Warehouse,d
52,5000,South,14661,11462,Seller Transport,Seller to Buyer,d
165,600,West,12762,10081,Bizongo Transport,Seller to Warehouse,d
87,10000,North,10231,12491,Seller Transport,Seller to Warehouse,d
52,40000,West,5238,13689,Bizongo Transport,Seller to Buyer,d
95,1120,West,1479,6424,Bizongo Transport,Seller to Buyer,d
95,1680,West,1479,6424,Bizongo Transport,Seller to Buyer,d
48,1500,South,13732,14144,Seller Transport,Seller to Warehouse,d
48,1500,South,13732,14144,Seller Transport,Seller to Warehouse,d
185,1000,West,15437,10081,Bizongo Transport,Seller to Buyer,d
52,300,North,11701,6723,Seller Transport,Seller to Buyer,d
101,56,North,7928,10081,Bizongo Transport,Seller to Buyer,d
101,80,North,7928,10081,Bizongo Transport,Seller to Buyer,d
101,18,West,1479,10081,Bizongo Transport,Seller to Warehouse,d
101,12,West,1479,10081,Bizongo Transport,Seller to Warehouse,d
52,1343,South,14661,11462,Seller Transport,Seller to Buyer,d
46,330,West,13292,8131,Bizongo Transport,Seller to Warehouse,d
46,5454,West,13292,8131,Bizongo Transport,Seller to Warehouse,d
27,500,West,8454,5811,Bizongo Transport,Seller to Buyer,d
27,100,West,8454,5811,Bizongo Transport,Seller to Buyer,d
48,1194,South,13732,14144,Seller Transport,Seller to Warehouse,d
48,959,South,13732,14144,Seller Transport,Seller to Warehouse,d
48,150,South,13732,14144,Seller Transport,Seller to Warehouse,d
52,700,South,14661,11462,Seller Transport,Seller to Buyer,d
52,8525,West,5238,6723,Bizongo Transport,Seller to Warehouse,d
10,3300,North,10412,11801,Bizongo Transport,Seller to Warehouse,d
10,4900,North,10412,11801,Bizongo Transport,Seller to Warehouse,d
10,27800,North,10412,11801,Bizongo Transport,Seller to Warehouse,d
10,28900,North,10412,11801,Bizongo Transport,Seller to Warehouse,d
52,5000,South,14534,13875,Seller Transport,Seller to Buyer,d
52,10000,West,13719,13689,Seller Transport,Seller to Warehouse,d
52,13800,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,1700,West,717,6723,Seller Transport,Seller to Warehouse,d
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,d
52,10000,South,14534,6723,Seller Transport,Seller to Buyer,d
184,50000,South,9302,4304,Seller Transport,Seller to Buyer,d
52,800,North,11701,6723,Seller Transport,Seller to Buyer,d
52,1100,North,11701,6723,Seller Transport,Seller to Buyer,d
87,25000,North,10231,15835,Seller Transport,Seller to Buyer,d
52,530,West,880,6723,Seller Transport,Seller to Buyer,d
90,14000,North,10412,12892,Seller Transport,Seller to Warehouse,d
90,159500,North,10412,12892,Seller Transport,Seller to Warehouse,d
52,150,West,880,6723,Seller Transport,Seller to Buyer,d
87,50000,North,15993,15835,Seller Transport,Seller to Buyer,d
52,10000,South,14534,6723,Bizongo Transport,Seller to Buyer,d
52,2000,South,11744,6723,Seller Transport,Seller to Buyer,d
52,625,West,8534,6723,Seller Transport,Seller to Warehouse,d
52,200,West,8534,6723,Seller Transport,Seller to Warehouse,d
52,3150,South,13226,6723,Seller Transport,Seller to Buyer,d
52,33250,South,11744,6723,Seller Transport,Seller to Warehouse,d
118,676,South,10681,10081,Seller Transport,Seller to Buyer,d
52,400,North,1007,13250,Bizongo Transport,Seller to Buyer,d
52,2000,West,818,1528,Seller Transport,Seller to Buyer,d
8,40000,West,14775,5470,Seller Transport,Seller to Buyer,d
145,200000,North,10412,13633,Seller Transport,Seller to Buyer,d
52,450,South,13226,6723,Seller Transport,Seller to Buyer,d
52,10000,West,818,4304,Seller Transport,Seller to Warehouse,d
48,50000,West,5238,4304,Seller Transport,Seller to Warehouse,d
52,1500,South,14661,11462,Seller Transport,Seller to Buyer,d
52,1500,South,14661,11462,Seller Transport,Seller to Buyer,d
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,d
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,d
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,d
52,10000,South,11744,6723,Seller Transport,Seller to Warehouse,d
52,5000,South,15887,9192,Seller Transport,Seller to Buyer,d
52,5000,South,15887,9192,Seller Transport,Seller to Buyer,d
52,650,South,14534,6723,Bizongo Transport,Seller to Buyer,d
48,23516,West,717,4304,Seller Transport,Seller to Warehouse,d
52,33200,West,15048,4304,Bizongo Transport,Seller to Buyer,d
52,21800,West,818,4304,Seller Transport,Seller to Warehouse,d
48,12550,North,11701,4304,Seller Transport,Seller to Warehouse,d
52,22000,North,12797,4304,Seller Transport,Seller to Warehouse,d
52,2500,North,7522,1586,Seller Transport,Seller to Buyer,d
52,300,South,14661,11462,Seller Transport,Seller to Buyer,d
52,4510,South,14591,6723,Seller Transport,Seller to Buyer,d
184,19580,West,5238,4304,Seller Transport,Seller to Buyer,d
184,2900,West,16565,4304,Bizongo Transport,Seller to Buyer,d
52,1,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,8000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,25000,South,14534,6723,Seller Transport,Seller to Warehouse,d
52,500,West,5238,6723,Seller Transport,Seller to Warehouse,d
52,8750,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,d
52,500,South,14534,6723,Seller Transport,Seller to Buyer,d
52,400,South,14534,6723,Seller Transport,Seller to Buyer,d
52,2000,West,880,14946,Seller Transport,Seller to Buyer,d
87,10000,North,10231,15835,Seller Transport,Seller to Buyer,d
87,10000,North,15358,15835,Bizongo Transport,Seller to Warehouse,d
87,25000,North,10231,15835,Bizongo Transport,Seller to Buyer,d
52,500,North,16123,15668,Seller Transport,Seller to Buyer,d
52,1000,North,16123,15668,Seller Transport,Seller to Buyer,d
52,269,West,5238,6723,Seller Transport,Seller to Warehouse,d
52,300,South,15887,6723,Seller Transport,Seller to Buyer,d
52,9274,West,5238,6723,Seller Transport,Seller to Warehouse,d
52,287,South,14534,6723,Seller Transport,Seller to Buyer,d
